ID,text_nr,trial_nr,word,word_no_punct,surprisal_2_words_context,entropy_2_words_context
3389,text_23,90,Team,Team,3.49885416030884,7.30603790283203
3390,text_23,91,von,von,4.4163761138916,5.4169282913208
3391,text_23,92,rund,rund,7.54285764694214,7.55238151550293
3392,text_23,93,60,60,4.08548641204834,4.90339183807373
3393,text_23,94,Mitarbeitern,Mitarbeitern,6.86976337432861,5.55272674560547
3394,text_23,95,entwarf,entwarf,12.5030689239502,4.81944370269775
3395,text_23,96,er,er,2.13977718353272,4.06947994232178
3396,text_23,97,bekannte,bekannte,9.50944042205811,5.16809511184692
3397,text_23,98,Projekte,Projekte,8.58411598205566,6.71394014358521
3398,text_23,99,wie,wie,3.27000856399536,5.33753156661987
3399,text_23,100,"""La",La,8.22079086303711,5.89851903915405
3400,text_23,101,Muralla,Muralla,11.6722593307495,6.48447322845459
3401,text_23,102,"Roja""",Roja,9.57699877023697,4.91342830657959
3402,text_23,103,und,und,4.43128299713135,4.48689842224121
3403,text_23,104,den,den,4.90526676177979,7.50433540344238
3404,text_23,105,"""Palast",Palast,9.61979866027832,8.44826221466065
3405,text_23,106,des,des,3.10882902145386,5.30792665481567
3406,text_23,107,"Abraxas.""",Abraxas,15.6166094839573,7.17280673980713
3407,text_23,108,Bis,Bis,11.6743402481079,5.62328767776489
3408,text_23,109,heute,heute,4.22520732879639,4.94379234313965
3409,text_23,110,arbeitet,arbeitet,6.77717447280884,4.85590696334839
3410,text_23,111,er,er,1.67527830600739,4.67455196380615
3411,text_23,112,in,in,3.20079898834229,4.86712455749512
3412,text_23,113,"""La",La,7.90054368972778,5.81576681137085
3413,text_23,114,"Fábrica,""",Fábrica,10.1146422699094,6.22868537902832
3414,text_23,115,wo,wo,10.8217964172363,3.8695855140686
3415,text_23,116,einst,einst,11.0714054107666,5.74331331253052
3416,text_23,117,Zement,Zement,11.8914728164673,6.25761032104492
3417,text_23,118,produziert,produziert,6.78303718566895,5.716477394104
3418,text_23,119,wurde.,wurde,4.0015287399292,3.92624759674072
3419,text_23,120,Für,Für,13.8573579788208,2.39824652671814
3420,text_23,121,Bofill,Bofill,19.9920287132263,5.88243103027344
3421,text_23,122,ist,ist,2.30735969543457,6.17164182662964
3422,text_23,123,das,das,4.01465797424316,3.91955161094666
3423,text_23,124,Wohnen,Wohnen,9.64591884613037,7.4847526550293
3424,text_23,125,in,in,1.6401698589325,4.43089962005615
3425,text_23,126,dieser,dieser,6.7170729637146,6.2994556427002
3426,text_23,127,besonderen,besonderen,7.03510475158691,6.3509407043457
3427,text_23,128,Umgebung,Umgebung,5.89282464981079,7.00278377532959
3428,text_23,129,Teil,Teil,10.7014684677124,5.52126884460449
3429,text_23,130,eines,eines,4.30337572097778,4.1581563949585
3430,text_23,131,andauernden,andauernden,9.95450210571289,7.81191730499268
3431,text_23,132,kreativen,kreativen,9.92761707305908,6.61451721191406
3432,text_23,133,Prozesses.,Prozesses,5.25752544403076,6.59937477111816
3433,text_23,134,"""Mein",Mein,14.0167121887207,5.40415477752686
3434,text_23,135,Leben,Leben,3.3387713432312,5.91779565811157
3435,text_23,136,ist,ist,1.68093085289001,4.56172704696655
3436,text_23,137,ein,ein,2.23450446128845,5.20203828811646
3437,text_23,138,"Projekt,""",Projekt,6.59682655334473,7.75218534469605
3438,text_23,139,sagt,sagt,10.5407667160034,5.53265333175659
3439,text_23,140,er.,er,4.6055850982666,4.50738048553467
3440,text_23,141,Ebenso,Ebenso,16.0965194702148,3.68279242515564
3441,text_23,142,wie,wie,1.786292552948,5.98651313781738
3442,text_23,143,seine,seine,4.15574169158936,5.26766300201416
3443,text_23,144,"Fabrik,",Fabrik,9.07993698120117,6.8290548324585
3444,text_23,145,die,die,6.10152769088745,5.60403490066528
3445,text_23,146,nie,nie,9.03284454345703,8.19207572937012
3446,text_23,147,ganz,ganz,4.96655178070068,6.7999324798584
3447,text_23,148,fertig,fertig,5.93940925598145,6.38656759262085
3448,text_23,149,sein,sein,4.28761434555054,3.05484485626221
3449,text_23,150,wird.,wird,4.40741205215454,2.80894684791565
3450,text_24,1,Johnny,Johnny,,
3451,text_24,2,Cashs,Cashs,,
3452,text_24,3,Karriere,Karriere,6.49451541900635,6.73808336257935
3453,text_24,4,erlebte,erlebte,9.32741737365723,5.25001430511475
3454,text_24,5,1968,1968,9.88879776000977,4.89935779571533
3455,text_24,6,im,im,4.42088794708252,3.66544246673584
3456,text_24,7,Folsom,Folsom,13.8186468780041,7.36935663223267
3457,text_24,8,Prison,Prison,4.3094129525125,5.09078693389893
3458,text_24,9,einen,einen,8.62091255187988,4.31319332122803
3459,text_24,10,Wendepunkt.,Wendepunkt,9.47764945030212,7.31069564819336
3460,text_24,11,Der,Der,10.4057397842407,4.91573572158814
3461,text_24,12,Country-Sänger,CountrySänger,24.6237936019897,8.00377178192139
3462,text_24,13,hatte,hatte,5.04814052581787,6.16123247146606
3463,text_24,14,zuvor,zuvor,4.96695613861084,5.41673421859741
3464,text_24,15,große,große,7.0301718711853,5.31751108169556
3465,text_24,16,Probleme,Probleme,2.83791470527649,6.67442750930786
3466,text_24,17,mit,mit,3.04349493980408,4.78251075744629
3467,text_24,18,Drogen,Drogen,7.47518634796143,6.07964897155762
3468,text_24,19,und,und,2.71872758865356,5.50592422485352
3469,text_24,20,galt,galt,13.6412658691406,6.78145980834961
3470,text_24,21,als,als,0.670439898967743,3.06404638290405
3471,text_24,22,gescheitert.,gescheitert,9.4913501739502,7.73677730560303
3472,text_24,23,Doch,Doch,13.3383769989014,2.89271593093872
3473,text_24,24,dieser,dieser,5.70877408981323,5.57675981521606
3474,text_24,25,Auftritt,Auftritt,6.61989879608154,7.27951669692993
3475,text_24,26,veränderte,veränderte,8.10986232757568,5.39152431488037
3476,text_24,27,alles.,alles,6.88842582702637,3.2011399269104
3477,text_24,28,Er,Er,7.93645572662354,4.30267572402954
3478,text_24,29,spielte,spielte,12.0987205505371,4.81070899963379
3479,text_24,30,dort,dort,4.35652828216553,5.03885412216187
3480,text_24,31,zwei,zwei,4.90627002716064,5.16047668457031
3481,text_24,32,Konzerte,Konzerte,7.2970232963562,7.49070358276367
3482,text_24,33,für,für,4.56081581115723,4.16023826599121
3483,text_24,34,rund,rund,6.89197063446045,5.72067928314209
3484,text_24,35,Tausend,Tausend,7.76231384277344,4.92239713668823
3485,text_24,36,Häftlinge.,Häftlinge,8.23640632629395,6.36829423904419
3486,text_24,37,Sein,Sein,13.5182943344116,5.0780611038208
3487,text_24,38,legendärer,legendärer,11.1122799515724,4.76410484313965
3488,text_24,39,Begrüßungssatz,Begrüßungssatz,15.7254131091759,6.87444353103638
3489,text_24,40,"""Hello",Hello,15.854266166687,4.37668991088867
3490,text_24,41,Im,Im,8.05550193786621,5.16265678405762
3491,text_24,42,Johnny,Johnny,13.2710418701172,4.61702251434326
3492,text_24,43,"Cash""",Cash,4.39069175720215,4.67337322235107
3493,text_24,44,und,und,3.33323287963867,4.64756536483765
3494,text_24,45,die,die,4.03955793380737,7.47368240356445
3495,text_24,46,Aufnahme,Aufnahme,7.97382307052612,8.63615989685059
3496,text_24,47,samt,samt,10.765456199646,4.08147621154785
3497,text_24,48,Geräuschen,Geräuschen,10.3119805455208,8.3408317565918
3498,text_24,49,und,und,1.78900539875031,4.70631790161133
3499,text_24,50,Zwischenrufen,Zwischenrufen,12.2486152648926,6.92137765884399
3500,text_24,51,machten,machten,7.79569005966187,5.37169790267944
3501,text_24,52,das,das,3.87170815467834,4.6838002204895
3502,text_24,53,Live-Album,LiveAlbum,21.5778617858887,7.38970708847046
3503,text_24,54,zum,zum,5.32580471038818,5.5976824760437
3504,text_24,55,Welterfolg.,Welterfolg,10.048970580101,5.58508920669556
3505,text_24,56,Zuerst,Zuerst,14.8425741195679,4.91588687896729
3506,text_24,57,wollte,wollte,5.56371831893921,5.89556789398193
3507,text_24,58,seine,seine,7.15882110595703,3.19010019302368
3508,text_24,59,Plattenfirma,Plattenfirma,9.50778555870056,7.08923196792603
3509,text_24,60,das,das,6.95142841339111,6.55629920959473
3510,text_24,61,Projekt,Projekt,3.25733709335327,6.83255624771118
3511,text_24,62,nicht,nicht,5.57486820220947,6.39571809768677
3512,text_24,63,unterstützen.,unterstützen,7.39983320236206,6.3847188949585
3513,text_24,64,Doch,Doch,13.287896156311,3.03066968917847
3514,text_24,65,Produzent,Produzent,16.7355003356934,5.77756547927856
3515,text_24,66,Bob,Bob,6.40578174591064,6.44996309280396
3516,text_24,67,Johnston,Johnston,7.39015984535217,5.58317184448242
3517,text_24,68,glaubte,glaubte,8.78366184234619,5.04618215560913
3518,text_24,69,an,an,2.40666055679321,2.97006988525391
3519,text_24,70,die,die,1.40001928806305,4.63837957382202
3520,text_24,71,Idee.,Idee,5.64182710647583,8.4660120010376
3521,text_24,72,Das,Das,11.4765663146973,4.05197620391846
3522,text_24,73,Konzert,Konzert,6.88088893890381,7.28483486175537
3523,text_24,74,brachte,brachte,7.40967464447022,4.25267696380615
3524,text_24,75,Cash,Cash,11.3266286849976,5.61396074295044
3525,text_24,76,neues,neues,9.87765693664551,5.63811016082764
3526,text_24,77,Ansehen,Ansehen,7.94248676300049,6.12452459335327
3527,text_24,78,und,und,3.01808834075928,4.82653045654297
3528,text_24,79,den,den,4.42796421051025,7.7658748626709
3529,text_24,80,Ruf,Ruf,7.33709096908569,8.44826221466065
3530,text_24,81,eines,eines,4.32018375396729,4.98804187774658
3531,text_24,82,sozial,sozial,9.97496604919434,7.30750703811646
3532,text_24,83,engagierten,engagierten,8.05486679077148,4.82625484466553
3533,text_24,84,Künstlers.,Künstlers,8.35973167419434,7.21342658996582
3534,text_24,85,Er,Er,9.06760025024414,6.09308433532715
3535,text_24,86,setzte,setzte,10.7560348510742,5.9540433883667
3536,text_24,87,sich,sich,0.934702634811401,3.77732968330383
3537,text_24,88,für,für,4.50621747970581,5.25693368911743
3538,text_24,89,Strafvollzugsreformen,Strafvollzugsreformen,22.2721209526062,5.58631038665772
3539,text_24,90,ein,ein,5.79147672653198,4.78286361694336
3540,text_24,91,und,und,3.9111475944519,4.77771615982056
3541,text_24,92,zeigte,zeigte,7.82156419754028,8.31070709228516
3542,text_24,93,Mitgefühl,Mitgefühl,8.17362308502197,4.9513111114502
3543,text_24,94,mit,mit,2.88981699943543,4.62927675247192
3544,text_24,95,den,den,1.77420008182526,4.02182769775391
3545,text_24,96,Gefangenen.,Gefangenen,9.06095600128174,7.9924259185791
3546,text_24,97,Unterstützt,Unterstützt,17.5178670883179,6.19773864746094
3547,text_24,98,wurde,wurde,2.28029870986938,3.57293081283569
3548,text_24,99,er,er,2.36770081520081,3.34039163589478
3549,text_24,100,von,von,3.21970415115356,5.55720806121826
3550,text_24,101,seiner,seiner,4.99617481231689,7.29365158081055
3551,text_24,102,Band,Band,7.3225359916687,6.5338888168335
3552,text_24,103,und,und,3.80356454849243,5.04696273803711
3553,text_24,104,von,von,5.61993980407715,7.28478145599365
3554,text_24,105,June,June,11.758581161499,7.28913974761963
3555,text_24,106,"Carter,",Carter,10.0288753509521,4.1674690246582
3556,text_24,107,seiner,seiner,12.9407196044922,4.82387733459473
3557,text_24,108,späteren,späteren,6.36478137969971,6.58769655227661
3558,text_24,109,Frau.,Frau,4.57025957107544,6.74347114562988
3559,text_24,110,Später,Später,12.6997518539429,6.08511543273926
3560,text_24,111,feierte,feierte,11.9973096847534,5.5602912902832
3561,text_24,112,Cash,Cash,12.1946783065796,4.30325317382813
3562,text_24,113,mit,mit,4.11050939559937,5.64297389984131
3563,text_24,114,den,den,3.88121438026428,6.76790475845337
3564,text_24,115,"""American",American,10.9130983352661,7.9924259185791
3565,text_24,116,"Recordings""",Recordings,10.5805990695953,5.86584854125977
3566,text_24,117,einen,einen,9.86041355133057,3.2100682258606
3567,text_24,118,weiteren,weiteren,4.53651142120361,6.63948106765747
3568,text_24,119,Erfolg.,Erfolg,4.85279607772827,7.60097312927246
3569,text_24,120,Mit,Mit,13.2675676345825,4.77218341827393
3570,text_24,121,über,über,5.92650079727173,5.55113506317139
3571,text_24,122,50,50,3.46493148803711,4.91055488586426
3572,text_24,123,Millionen,Millionen,4.01809883117676,5.45787239074707
3573,text_24,124,verkauften,verkauften,7.35239696502686,4.07783317565918
3574,text_24,125,Alben,Alben,2.92986035346985,4.69930171966553
3575,text_24,126,bleibt,bleibt,8.62064552307129,5.40498685836792
3576,text_24,127,er,er,4.14808464050293,5.52899980545044
3577,text_24,128,eine,eine,5.37337875366211,5.45580196380615
3578,text_24,129,Ikone,Ikone,9.50065561383963,7.88745737075806
3579,text_24,130,der,der,1.23936212062836,3.39588046073914
3580,text_24,131,Musikgeschichte.,Musikgeschichte,6.36008024215698,7.23933029174805
3581,text_24,132,Bob,Bob,13.1162528991699,5.13342809677124
3582,text_24,133,Dylan,Dylan,0.21233968436718,1.51759648323059
3583,text_24,134,sagte,sagte,6.47164154052734,5.11478805541992
3584,text_24,135,über,über,4.51389503479004,3.14206600189209
3585,text_24,136,ihn:,ihn,4.15428781509399,4.64462232589722
3586,text_24,137,"""Er",Er,11.2834749221802,5.67740345001221
3587,text_24,138,wird,wird,7.30727672576904,6.48722743988037
3588,text_24,139,nie,nie,5.29979181289673,5.88643646240234
3589,text_24,140,vergessen,vergessen,3.52272367477417,5.28367424011231
3590,text_24,141,"werden,",werden,4.5092945098877,3.25022006034851
3591,text_24,142,nicht,nicht,6.68795251846314,3.07557320594788
3592,text_24,143,einmal,einmal,5.07305812835693,6.48913621902466
3593,text_24,144,von,von,5.01982498168945,5.79187965393066
3594,text_24,145,"Menschen,",Menschen,7.15133571624756,6.20481014251709
3595,text_24,146,die,die,4.89713382720947,4.86279010772705
3596,text_24,147,noch,noch,5.767165184021,7.25277996063232
3597,text_24,148,nicht,nicht,2.31921076774597,5.71998596191406
3598,text_24,149,geboren,geboren,6.3136043548584,5.13437175750732
3599,text_24,150,"sind.""",sind,5.36239290237427,3.25027441978455
3600,text_25,1,Im,Im,,
3601,text_25,2,April,April,,
3602,text_25,3,1881,1881,7.63248252868652,5.07769680023193
3603,text_25,4,gelang,gelang,8.10790824890137,3.04686784744263
3604,text_25,5,Billy,Billy,12.0856294631958,2.61799502372742
3605,text_25,6,the,the,3.3133111000061,6.07707166671753
3606,text_25,7,Kid,Kid,3.08103132247925,4.54297590255737
3607,text_25,8,ein,ein,6.89238595962524,6.14843034744263
3608,text_25,9,legendärer,legendärer,10.1046003699303,7.23886251449585
3609,text_25,10,Ausbruch,Ausbruch,8.62904357910156,7.50273323059082
3610,text_25,11,aus,aus,3.96595859527588,4.19577980041504
3611,text_25,12,dem,dem,1.74029171466827,5.55980968475342
3612,text_25,13,Gefängnis,Gefängnis,6.48905944824219,7.58268928527832
3613,text_25,14,von,von,3.97524309158325,6.13389015197754
3614,text_25,15,"Lincoln,",Lincoln,8.58859252929688,7.28744554519653
3615,text_25,16,New,New,10.5046873092651,5.35301017761231
3616,text_25,17,Mexico.,Mexico,4.01369190216064,3.98234176635742
3617,text_25,18,Während,Während,12.7504205703735,3.64831328392029
3618,text_25,19,Sheriff,Sheriff,13.6238975524902,3.41005373001099
3619,text_25,20,Pat,Pat,6.21853828430176,6.83114290237427
3620,text_25,21,Garrett,Garrett,2.20925061404705,4.85572004318237
3621,text_25,22,abwesend,abwesend,14.5910935401917,5.37641620635986
3622,text_25,23,"war,",war,2.77019691467285,3.26794743537903
3623,text_25,24,bewachte,bewachte,20.2171039581299,3.17105770111084
3624,text_25,25,der,der,4.62854194641113,6.63127040863037
3625,text_25,26,Hilfssheriff,Hilfssheriff,12.0746866688132,8.01229095458984
3626,text_25,27,Bell,Bell,9.31962871551514,4.52034521102905
3627,text_25,28,den,den,10.7037181854248,5.07723474502564
3628,text_25,29,zum,zum,8.33894443511963,7.92219924926758
3629,text_25,30,Tode,Tode,5.25276708602905,7.5732159614563
3630,text_25,31,verurteilten,verurteilten,4.49957711994648,4.51431846618652
3631,text_25,32,Billy.,Billy,11.2456760406494,5.51413345336914
3632,text_25,33,Als,Als,10.5174198150635,6.37534713745117
3633,text_25,34,einer,einer,10.2088260650635,3.46632957458496
3634,text_25,35,der,der,0.227151721715927,0.952137410640717
3635,text_25,36,anderen,anderen,6.66405916213989,6.8177604675293
3636,text_25,37,Bewacher,Bewacher,13.7040872573853,7.26429557800293
3637,text_25,38,einige,einige,9.18470573425293,6.07232189178467
3638,text_25,39,Gefangene,Gefangene,7.89186382293701,6.41545724868774
3639,text_25,40,zum,zum,6.1726770401001,5.02713966369629
3640,text_25,41,Mittagessen,Mittagessen,6.45089769363403,5.78486013412476
3641,text_25,42,"brachte,",brachte,8.57266998291016,4.92257022857666
3642,text_25,43,bat,bat,16.2842636108398,5.55748414993286
3643,text_25,44,Billy,Billy,9.58068561553955,5.08944034576416
3644,text_25,45,"darum,",darum,10.4654273986816,5.99409484863281
3645,text_25,46,die,die,6.52907800674439,3.41619920730591
3646,text_25,47,Toilette,Toilette,10.0229606628418,8.5691556930542
3647,text_25,48,im,im,3.85357069969177,5.0676441192627
3648,text_25,49,Hof,Hof,5.35326242446899,4.75356245040894
3649,text_25,50,benutzen,benutzen,11.2502737045288,5.78062200546265
3650,text_25,51,zu,zu,4.6943416595459,4.41096019744873
3651,text_25,52,dürfen.,dürfen,2.8923020362854,2.28047013282776
3652,text_25,53,Auf,Auf,13.4596996307373,2.08214664459229
3653,text_25,54,dem,dem,5.89879417419434,4.58861827850342
3654,text_25,55,Rückweg,Rückweg,4.08021068572998,6.33227157592773
3655,text_25,56,gelang,gelang,6.75496196746826,5.50281620025635
3656,text_25,57,es,es,1.37163686752319,4.52194881439209
3657,text_25,58,"ihm,",ihm,4.08957004547119,5.41800832748413
3658,text_25,59,sich,sich,8.53603553771973,5.90616798400879
3659,text_25,60,aus,aus,4.69526290893555,6.18564176559448
3660,text_25,61,den,den,3.46108746528626,5.56634664535523
3661,text_25,62,Handschellen,Handschellen,11.7629926204681,7.7968897819519
3662,text_25,63,zu,zu,3.58102893829346,5.48024368286133
3663,text_25,64,befreien,befreien,8.69845390319824,4.77599620819092
3664,text_25,65,und,und,2.38898611068726,1.89776253700256
3665,text_25,66,Bell,Bell,12.3525276184082,6.96537017822266
3666,text_25,67,zu,zu,7.15087175369263,6.1986722946167
3667,text_25,68,überwältigen.,überwältigen,11.5817184448242,6.53408718109131
3668,text_25,69,Anschließend,Anschließend,15.6395282745361,2.56659817695618
3669,text_25,70,entriss,entriss,9.54420351982117,6.51576280593872
3670,text_25,71,er,er,1.3023978471756,3.18517160415649
3671,text_25,72,ihm,ihm,7.36253166198731,6.6599235534668
3672,text_25,73,die,die,2.91287565231323,5.99363422393799
3673,text_25,74,Waffe,Waffe,6.55863571166992,7.60796976089478
3674,text_25,75,und,und,3.91143894195557,5.09867238998413
3675,text_25,76,erschoss,erschoss,9.12056460976601,7.16817712783814
3676,text_25,77,ihn.,ihn,2.29707050323486,4.97324323654175
3677,text_25,78,Nach,Nach,14.3281049728394,4.62339401245117
3678,text_25,79,dem,dem,2.4053955078125,5.75511121749878
3679,text_25,80,Ausbruch,Ausbruch,6.20018482208252,6.0305757522583
3680,text_25,81,ritt,ritt,14.1207330226898,1.95146048069
3681,text_25,82,Billy,Billy,9.86752414703369,4.89457368850708
3682,text_25,83,zu,zu,6.39277219772339,6.79922580718994
3683,text_25,84,Freunden,Freunden,8.23349666595459,6.45797348022461
3684,text_25,85,in,in,3.93506669998169,4.49434185028076
3685,text_25,86,der,der,1.54296958446503,5.83867740631104
3686,text_25,87,Nähe,Nähe,4.87166881561279,7.97196865081787
3687,text_25,88,von,von,2.64892101287842,4.33825349807739
3688,text_25,89,Fort,Fort,8.38946151733398,7.92880153656006
3689,text_25,90,Sumner.,Sumner,8.19998264312744,5.58917474746704
3690,text_25,91,Dort,Dort,12.9220142364502,5.19191026687622
3691,text_25,92,wurde,wurde,4.48702239990234,6.13864850997925
3692,text_25,93,er,er,2.28375482559204,4.82851982116699
3693,text_25,94,im,im,3.45502519607544,5.55720806121826
3694,text_25,95,Juli,Juli,5.69187164306641,7.28492069244385
3695,text_25,96,1881,1881,8.2153205871582,5.56677484512329
3696,text_25,97,von,von,4.58073425292969,3.68432688713074
3697,text_25,98,Sheriff,Sheriff,11.6867752075195,6.14114046096802
3698,text_25,99,Pat,Pat,7.87562799453735,6.21481800079346
3699,text_25,100,Garrett,Garrett,2.20925061404705,4.85572004318237
3700,text_25,101,erschossen.,erschossen,9.62811183929443,5.37641620635986
3701,text_25,102,Im,Im,12.7089490890503,2.77338171005249
3702,text_25,103,Jahr,Jahr,2.59448933601379,6.38281488418579
3703,text_25,104,2011,2011,3.87903213500977,4.97086143493652
3704,text_25,105,entdeckte,entdeckte,10.6275749206543,5.30254745483398
3705,text_25,106,der,der,2.75588083267212,4.42676734924316
3706,text_25,107,Anwalt,Anwalt,7.37082147598267,8.04116249084473
3707,text_25,108,Frank,Frank,7.02015352249146,6.25638866424561
3708,text_25,109,Abrams,Abrams,13.1586098670959,6.62264204025269
3709,text_25,110,auf,auf,5.58126735687256,4.65979051589966
3710,text_25,111,einem,einem,4.02231454849243,4.82776689529419
3711,text_25,112,Flohmarkt,Flohmarkt,7.9661428630352,7.72399282455444
3712,text_25,113,in,in,2.98259520530701,5.05928516387939
3713,text_25,114,North,North,10.8180532455444,6.09793281555176
3714,text_25,115,Carolina,Carolina,1.65973031520844,4.63985729217529
3715,text_25,116,ein,ein,7.2284517288208,3.59962034225464
3716,text_25,117,altes,altes,7.89184665679932,6.78225421905518
3717,text_25,118,"Foto,",Foto,4.68304872512817,6.5473804473877
3718,text_25,119,das,das,7.71175575256348,5.07036876678467
3719,text_25,120,möglicherweise,möglicherweise,10.3523197174072,7.32095718383789
3720,text_25,121,Billy,Billy,12.7845916748047,6.33973264694214
3721,text_25,122,the,the,3.67533826828003,6.07988548278809
3722,text_25,123,Kid,Kid,3.08103132247925,4.54297590255737
3723,text_25,124,und,und,4.76238107681274,6.14843034744263
3724,text_25,125,Pat,Pat,7.58714866638184,7.56162691116333
3725,text_25,126,Garrett,Garrett,8.29421981424093,4.96238231658936
3726,text_25,127,zusammen,zusammen,8.34682369232178,5.37641620635986
3727,text_25,128,zeigt.,zeigt,12.2974796295166,2.29561710357666
3728,text_25,129,Nach,Nach,11.7957248687744,3.15232229232788
3729,text_25,130,Ansicht,Ansicht,6.62502098083496,5.52764225006104
3730,text_25,131,einiger,einiger,4.41355800628662,1.84106147289276
3731,text_25,132,Experten,Experten,9.87129020690918,7.34909629821777
3732,text_25,133,könnte,könnte,8.12219429016113,5.80621242523193
3733,text_25,134,es,es,2.7156355381012,5.26305866241455
3734,text_25,135,sich,sich,2.67704844474793,5.46470069885254
3735,text_25,136,um,um,3.19223928451538,5.90933179855347
3736,text_25,137,eine,eine,2.80471611022949,5.99353885650635
3737,text_25,138,seltene,seltene,8.75779342651367,8.10165119171143
3738,text_25,139,Aufnahme,Aufnahme,8.53427219390869,6.53082513809204
3739,text_25,140,der,der,2.93868207931519,5.33232975006104
3740,text_25,141,beiden,beiden,5.48571872711182,8.46655178070068
3741,text_25,142,"handeln,",handeln,10.4856910705566,7.85979700088501
3742,text_25,143,was,was,10.2452049255371,4.15712308883667
3743,text_25,144,den,den,4.78337955474854,5.60904598236084
3744,text_25,145,Wert,Wert,5.77540349960327,8.11212635040283
3745,text_25,146,des,des,2.90968680381775,5.42792415618897
3746,text_25,147,Fotos,Fotos,7.8063440322876,7.64591550827026
3747,text_25,148,erheblich,erheblich,12.0419073104858,5.28681612014771
3748,text_25,149,steigern,steigern,4.25317573547363,5.40504884719849
3749,text_25,150,würde.,würde,4.19145965576172,3.12008237838745
3750,text_26,1,Auf,Auf,,
3751,text_26,2,Sizilien,Sizilien,,
3752,text_26,3,gibt,gibt,3.07805347442627,5.77053308486939
3753,text_26,4,es,es,0.362685203552246,2.43675637245178
3754,text_26,5,viele,viele,4.18946266174316,5.51267862319946
3755,text_26,6,öffentliche,öffentliche,7.56977462768555,7.4280252456665
3756,text_26,7,"Gebäude,",Gebäude,2.45082640647888,5.62188148498535
3757,text_26,8,die,die,6.86001586914063,4.59307527542114
3758,text_26,9,nie,nie,8.48163509368897,8.24279499053955
3759,text_26,10,fertig,fertig,6.0514669418335,6.7999324798584
3760,text_26,11,gebaut,gebaut,7.30910444259644,3.90300536155701
3761,text_26,12,wurden.Ein,wurden.Ein,9.39109516143799,3.20822143554688
3762,text_26,13,bekanntes,bekanntes,16.2880554199219,5.51273250579834
3763,text_26,14,Beispiel,Beispiel,0.73828113079071,4.09847402572632
3764,text_26,15,ist,ist,3.01405048370361,4.43400573730469
3765,text_26,16,das,das,1.87517952919006,3.91072821617126
3766,text_26,17,Polo-Stadion,PoloStadion,26.2824440002441,7.4847526550293
3767,text_26,18,in,in,2.27875375747681,5.27415609359741
3768,text_26,19,Giarre.,Giarre,15.6966500133276,6.02298212051392
3769,text_26,20,Der,Der,9.7185525894165,5.59092140197754
3770,text_26,21,Bau,Bau,5.98814296722412,8.24079608917236
3771,text_26,22,begann,begann,4.48558664321899,3.87652444839478
3772,text_26,23,"1985,",1985,5.90421104431152,4.31158542633057
3773,text_26,24,wurde,wurde,9.46247959136963,3.51342582702637
3774,text_26,25,aber,aber,7.96154832839966,4.12351322174072
3775,text_26,26,1997,1997,8.1757345199585,5.55571985244751
3776,text_26,27,"gestoppt,",gestoppt,12.5450057983398,5.41341972351074
3777,text_26,28,weil,weil,9.42557716369629,2.65050864219666
3778,text_26,29,die,die,2.34679198265076,4.98497629165649
3779,text_26,30,Tribünen,Tribünen,12.0266087886412,8.35428047180176
3780,text_26,31,zu,zu,4.40292549133301,5.98784017562866
3781,text_26,32,steil,steil,7.61355876922607,6.03897428512573
3782,text_26,33,geplant,geplant,7.01916933059692,3.69138240814209
3783,text_26,34,waren.,waren,4.56704807281494,2.65659213066101
3784,text_26,35,In,In,10.5988540649414,2.43136787414551
3785,text_26,36,Giarre,Giarre,20.4640752077103,6.49967813491821
3786,text_26,37,stehen,stehen,7.04469966888428,5.41752052307129
3787,text_26,38,auch,auch,4.08958625793457,5.23800992965698
3788,text_26,39,andere,andere,4.76680898666382,6.28777122497559
3789,text_26,40,Bauruinen:,Bauruinen,15.432164683938,7.4899263381958
3790,text_26,41,ein,ein,7.72224617004395,4.74533271789551
3791,text_26,42,Schwimmbad,Schwimmbad,8.82255458831787,5.59613561630249
3792,text_26,43,mit,mit,1.99514055252075,3.92317700386047
3793,text_26,44,zu,zu,9.33832359313965,5.8845272064209
3794,text_26,45,kurzen,kurzen,8.68610954284668,6.74969053268433
3795,text_26,46,"Bahnen,",Bahnen,7.59077453613281,7.17852783203125
3796,text_26,47,ein,ein,6.24385070800781,5.29025936126709
3797,text_26,48,Parkhaus,Parkhaus,8.20615959167481,6.98186349868774
3798,text_26,49,ohne,ohne,5.70181655883789,5.14614391326904
3799,text_26,50,Ausfahrt,Ausfahrt,7.73394203186035,6.17292785644531
3800,text_26,51,und,und,4.03439903259277,5.66206741333008
3801,text_26,52,ein,ein,5.41966819763184,6.82318305969238
3802,text_26,53,ungenutztes,ungenutztes,12.3912228532135,7.99322843551636
3803,text_26,54,Theater.,Theater,8.12996101379395,6.10442018508911
3804,text_26,55,Die,Die,7.59326839447022,5.19757461547852
3805,text_26,56,Künstlergruppe,Künstlergruppe,10.6038150787354,7.82381868362427
3806,text_26,57,Alterazioni,Alterazioni,29.6584844589233,5.98138332366943
3807,text_26,58,Video,Video,9.2570276260376,6.55131196975708
3808,text_26,59,sieht,sieht,9.57855415344238,6.20767068862915
3809,text_26,60,in,in,4.08085536956787,4.64594411849976
3810,text_26,61,diesen,diesen,4.46264505386353,4.99125337600708
3811,text_26,62,Ruinen,Ruinen,9.19071197509766,7.21209239959717
