thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,settings.started,settings.stopped,colour,global_onset_time,target,button_pressed,nback_response,nback_RT,RT,text_nr,trial_nr,block_nr_exp,block_name,n-back_level,word,nontarget_triggers_sent_this_condition,target_triggers_sent_this_condition,total_triggers_sent_this_condition,minimum_triggers_this_condition,maximum_triggers_this_block,trigger_time,question,chosen_ans,ans_correct,participant,session,TMS_port,testing_mode,skip_reading,date,expName,psychopyVersion,expStart,
0,0,0,0,0,0,0,,,,,#2AB7EF,122.79698753356934,None,space,None,None,534.5926284790039,text_38,150,1,Reading_Baseline_main_click,None,entdeckt.,20,0,20,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,123.38595676422119,,2,,,,text_38,,1,Reading_Baseline_main_click,,,,,,,,,Q1,b,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,129.57174682617188,,3,,,,text_38,,1,Reading_Baseline_main_click,,,,,,,,,Q2,c,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,,133.08760404586792,,2,,,,text_38,,1,Reading_Baseline_main_click,,,,,,,,,Q3,b,True,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,143.276793718338,None,space,None,None,502.7620792388916,text_47,1,2,Reading_Baseline_main_click,None,Im,21,0,21,60,60,143.33184123039246,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,143.81335163116455,None,space,None,None,942.2712326049805,text_47,2,2,Reading_Baseline_main_click,None,Oktober,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,144.7884383201599,None,space,None,None,623.0597496032715,text_47,3,2,Reading_Baseline_main_click,None,2007,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,145.44944214820862,None,space,None,None,506.20532035827637,text_47,4,2,Reading_Baseline_main_click,None,trafen,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,145.9969277381897,None,space,None,None,550.6391525268555,text_47,5,2,Reading_Baseline_main_click,None,sich,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,146.58771181106567,None,space,None,None,599.8733043670654,text_47,6,2,Reading_Baseline_main_click,None,etwa,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,147.23016452789307,None,space,None,None,581.2554359436035,text_47,7,2,Reading_Baseline_main_click,None,tausend,21,0,21,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,147.85264992713928,None,space,None,None,550.8360862731934,text_47,8,2,Reading_Baseline_main_click,None,Menschen,22,0,22,60,60,148.33177375793457,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,148.4445219039917,None,space,None,None,567.0309066772461,text_47,9,2,Reading_Baseline_main_click,None,in,22,0,22,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,149.05049109458923,None,space,None,None,745.0909614562988,text_47,10,2,Reading_Baseline_main_click,None,der,22,0,22,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,149.83452224731445,None,space,None,None,1305.0978183746338,text_47,11,2,Reading_Baseline_main_click,None,bolivianischen,22,0,22,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,151.19462990760803,None,space,None,None,681.0033321380615,text_47,12,2,Reading_Baseline_main_click,None,Stadt,22,0,22,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,151.93228125572205,None,space,None,None,1655.3709506988525,text_47,13,2,Reading_Baseline_main_click,None,Vallegrande.,23,0,23,60,60,153.33185744285583,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,153.64225888252258,None,space,None,None,729.3186187744141,text_47,14,2,Reading_Baseline_main_click,None,Sie,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,154.4269905090332,None,space,None,None,584.5553874969482,text_47,15,2,Reading_Baseline_main_click,None,wollten,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,155.06628942489624,None,space,None,None,569.2410469055176,text_47,16,2,Reading_Baseline_main_click,None,an,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,155.68892216682434,None,space,None,None,1002.5348663330078,text_47,17,2,Reading_Baseline_main_click,None,den,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,156.74458050727844,None,space,None,None,474.9462604522705,text_47,18,2,Reading_Baseline_main_click,None,Tod,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,157.2594702243805,None,space,None,None,504.0113925933838,text_47,19,2,Reading_Baseline_main_click,None,von,23,0,23,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,157.80505657196045,None,space,None,None,822.5095272064209,text_47,20,2,Reading_Baseline_main_click,None,Ernesto,24,0,24,60,60,158.33186721801758,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,158.66818594932556,None,space,None,None,599.4260311126709,text_47,21,2,Reading_Baseline_main_click,None,""Che"",24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,159.3085424900055,None,space,None,None,582.9479694366455,text_47,22,2,Reading_Baseline_main_click,None,Guevara,24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,159.93147563934326,None,space,None,None,1304.0416240692139,text_47,23,2,Reading_Baseline_main_click,None,erinnern.,24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,161.27455735206604,None,space,None,None,744.7545528411865,text_47,24,2,Reading_Baseline_main_click,None,Der,24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,162.05683016777039,None,space,None,None,522.679328918457,text_47,25,2,Reading_Baseline_main_click,None,argentinische,24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,162.61939454078674,None,space,None,None,615.9031391143799,text_47,26,2,Reading_Baseline_main_click,None,Revolutionär,24,0,24,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,163.27597737312317,None,space,None,None,823.5785961151123,text_47,27,2,Reading_Baseline_main_click,None,war,25,0,25,60,60,163.33183407783508,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,164.1396975517273,None,space,None,None,1480.0047874450684,text_47,28,2,Reading_Baseline_main_click,None,1967,25,0,25,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,165.66230821609497,None,space,None,None,661.3671779632568,text_47,29,2,Reading_Baseline_main_click,None,getötet,25,0,25,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,166.36433839797974,None,space,None,None,551.3505935668945,text_47,30,2,Reading_Baseline_main_click,None,worden,25,0,25,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,166.9560089111328,None,space,None,None,599.6689796447754,text_47,31,2,Reading_Baseline_main_click,None,und,25,0,25,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,167.59518003463745,None,space,None,None,488.4326457977295,text_47,32,2,Reading_Baseline_main_click,None,seine,25,0,25,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,168.1256651878357,None,space,None,None,566.014289855957,text_47,33,2,Reading_Baseline_main_click,None,Knochen,26,0,26,60,60,168.33186173439026,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,168.73214626312256,None,space,None,None,519.6547508239746,text_47,34,2,Reading_Baseline_main_click,None,wurden,26,0,26,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,169.2919704914093,None,space,None,None,1991.668462753296,text_47,35,2,Reading_Baseline_main_click,None,1997,26,0,26,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,171.33781623840332,None,space,None,None,601.7179489135742,text_47,36,2,Reading_Baseline_main_click,None,in,26,0,26,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,171.99418330192566,None,space,None,None,489.5203113555908,text_47,37,2,Reading_Baseline_main_click,None,Vallegrande,26,0,26,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,172.5401804447174,None,space,None,None,503.47304344177246,text_47,38,2,Reading_Baseline_main_click,None,gefunden.,26,0,26,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,173.09857439994812,None,space,None,None,521.0371017456055,text_47,39,2,Reading_Baseline_main_click,None,Viele,27,0,27,60,60,173.33191466331482,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,173.67435884475708,None,space,None,None,537.2161865234375,text_47,40,2,Reading_Baseline_main_click,None,Gäste,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,174.2672941684723,None,space,None,None,456.27713203430176,text_47,41,2,Reading_Baseline_main_click,None,aus,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,174.77729415893555,None,space,None,None,458.3144187927246,text_47,42,2,Reading_Baseline_main_click,None,anderen,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,175.29007625579834,None,space,None,None,489.5358085632324,text_47,43,2,Reading_Baseline_main_click,None,Ländern,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,175.83526468276978,None,space,None,None,504.3010711669922,text_47,44,2,Reading_Baseline_main_click,None,waren,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,176.3969602584839,None,space,None,None,486.58204078674316,text_47,45,2,Reading_Baseline_main_click,None,dabei.,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,176.93896961212158,None,space,None,None,552.5341033935547,text_47,46,2,Reading_Baseline_main_click,None,Auch,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,177.54558682441711,None,space,None,None,521.935224533081,text_47,47,2,Reading_Baseline_main_click,None,Diplomaten,27,0,27,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,178.12322449684143,None,space,None,None,488.4312152862549,text_47,48,2,Reading_Baseline_main_click,None,aus,28,0,28,60,60,178.33191394805908,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,178.6672065258026,None,space,None,None,456.4683437347412,text_47,49,2,Reading_Baseline_main_click,None,"Kuba,",28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,179.16457843780518,None,space,None,None,534.7859859466553,text_47,50,2,Reading_Baseline_main_click,None,Venezuela,28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,179.73837661743164,None,space,None,None,489.288330078125,text_47,51,2,Reading_Baseline_main_click,None,und,28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,180.270192861557,None,space,None,None,517.451286315918,text_47,52,2,Reading_Baseline_main_click,None,Argentinien,28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,180.8280065059662,None,space,None,None,519.6206569671631,text_47,53,2,Reading_Baseline_main_click,None,kamen.,28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,181.39014220237732,None,space,None,None,1413.567304611206,text_47,54,2,Reading_Baseline_main_click,None,Anschließend,28,0,28,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,182.8431842327118,None,space,None,None,712.486982345581,text_47,55,2,Reading_Baseline_main_click,None,hielt,29,0,29,60,60,183.3320071697235,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,183.59462928771973,None,space,None,None,521.1224555969238,text_47,56,2,Reading_Baseline_main_click,None,der,29,0,29,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,184.1557149887085,None,space,None,None,583.8239192962646,text_47,57,2,Reading_Baseline_main_click,None,sozialistische,29,0,29,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,184.77746057510376,None,space,None,None,634.1671943664551,text_47,58,2,Reading_Baseline_main_click,None,Präsident,29,0,29,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,185.45057725906372,None,space,None,None,1176.9027709960938,text_47,59,2,Reading_Baseline_main_click,None,von,29,0,29,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,186.6652934551239,None,space,None,None,650.2737998962402,text_47,60,2,Reading_Baseline_main_click,None,"Bolivien,",29,0,29,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,187.3516402244568,None,space,None,None,1707.874059677124,text_47,61,2,Reading_Baseline_main_click,None,Evo,30,0,30,60,60,188.3319447040558,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,189.11287093162537,None,space,None,None,538.7470722198486,text_47,62,2,Reading_Baseline_main_click,None,"Morales,",30,0,30,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,189.70669794082642,None,space,None,None,712.9611968994141,text_47,63,2,Reading_Baseline_main_click,None,eine,30,0,30,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,190.47382187843323,None,space,None,None,1561.5525245666504,text_47,64,2,Reading_Baseline_main_click,None,Rede.,30,0,30,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,192.09030389785767,None,space,None,None,841.1626815795898,text_47,65,2,Reading_Baseline_main_click,None,In,30,0,30,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#D292F3,192.9713363647461,None,space,None,None,712.207555770874,text_47,66,2,Reading_Baseline_main_click,None,der,31,0,31,60,60,193.33194947242737,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,193.72327184677124,None,space,None,None,776.3700485229492,text_47,67,2,Reading_Baseline_main_click,None,Rede,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,194.5396809577942,None,space,None,None,535.9587669372559,text_47,68,2,Reading_Baseline_main_click,None,machte,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,195.11755418777466,None,space,None,None,534.0337753295898,text_47,69,2,Reading_Baseline_main_click,None,er,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,195.69175672531128,None,space,None,None,519.7591781616211,text_47,70,2,Reading_Baseline_main_click,None,die,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,196.25379014015198,None,space,None,None,645.805835723877,text_47,71,2,Reading_Baseline_main_click,None,frühere,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,196.94042205810547,None,space,None,None,631.1461925506592,text_47,72,2,Reading_Baseline_main_click,None,bolivianische,31,0,31,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#2AB7EF,197.61242699623108,None,space,None,None,743.1349754333496,text_47,73,2,Reading_Baseline_main_click,None,Regierung,32,0,32,60,60,198.33199501037598,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#88BA3F,198.39625334739685,None,space,None,None,455.22546768188477,text_47,74,2,Reading_Baseline_main_click,None,und,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
0,0,0,0,0,0,0,,,,,#F989A2,198.8895547389984,None,space,None,None,521.9879150390625,text_47,75,2,Reading_Baseline_main_click,None,die,32,0,32,60,60,,,,,19,03,yes,no,no,2025-07-30_15h52.46.442,EXNAT_4_TMS_Psychopy2024.2.5.psyexp,2024.2.5,2025-07-30 15h54.35.488184 +0200,
